House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house
6e32fc10,12/2/1605 10:48 PM,5/23/1610 8:30 AM,2,4.172645,48.855484,56.575117,81.401554,7.648533,2,2,4,3,1,2,111,2,,1,59.418952
6e32fc17,7/11/1604 3:33 AM,9/12/1612 4:30 AM,1,46.297696,33.043308,36.255471,135.176351,15.700606,2,,3,3,2,2,127,1,,1,43.963141
6e32fc2d,10/14/1600 11:51 AM,1/1/1607 12:43 PM,1,47.817506,99.824887,70.548415,72.525834,11.628014,2,3,2,4,2,2,60,1,2,1,110.785978
6e32fca0,11/4/1604 10:17 PM,9/6/1608 4:18 PM,2,157.380191,4.482791,57.792886,165.028106,5.135637,2,2,3,,1,2,156,2,2,1,15.478870
6e32fcb9,3/5/1606 6:29 AM,10/18/1612 6:24 PM,2,40.403471,68.060013,,43.664292,17.631039,2,3,4,2,1,2,92,2,4,1,78.509759
6e32fd64,3/10/1601 11:59 PM,2/10/1607 2:48 AM,2,,28.431533,122.108851,246.788570,57.371175,1,3,4,,1,2,132,2,2,1,39.036050
6e32fd90,4/16/1604 6:39 PM,12/22/1607 9:24 AM,2,41.475287,62.205456,72.950705,31.789820,42.719523,2,4,2,3,1,2,98,2,4,1,73.089431
6e32fdb6,6/9/1603 1:28 AM,11/26/1611 8:22 AM,,,2.157591,92.148368,133.155515,62.553518,2,3,3,3,1,,158,2,4,,12.661585
6e32fdde,3/23/1602 8:55 AM,2/28/1610 8:22 PM,,115.950253,76.298354,94.097898,94.387709,4.750139,1,2,2,3,1,2,84,2,2,,86.347822
6e32fdf3,11/21/1606 12:24 AM,4/16/1609 2:47 AM,2,0.985697,11.821527,84.901532,20.264776,4.182926,1,3,3,2,1,1,148,2,3,,22.607414
6e32fe5d,11/7/1601 5:17 AM,8/16/1608 11:40 AM,,11.813586,28.543961,101.916962,74.763068,41.368059,2,2,2,2,1,2,131,3,2,1,38.573612
6e32feb4,6/21/1602 12:55 AM,6/1/1607 8:27 AM,2,48.179486,8.410592,123.599593,5.626997,12.738160,2,2,3,3,1,2,152,2,4,1,19.291245
6e32fed0,3/19/1600 10:46 AM,3/2/1607 12:27 PM,2,93.044767,96.718761,68.609068,91.563848,7.629777,2,3,4,2,1,1,63,2,2,2,107.007876
6e32fed8,7/25/1600 9:52 PM,4/12/1608 7:35 PM,2,,8.724612,,120.429253,10.189358,2,4,2,4,1,1,151,2,3,,19.223357
6e32ff22,6/21/1603 4:12 PM,2/1/1608 9:14 PM,2,37.701507,92.972409,50.022624,2.571890,83.780557,2,2,2,4,1,2,67,2,4,1,103.141079
6e32ff24,11/15/1603 2:37 AM,1/1/1608 5:56 AM,2,22.210643,0.041921,0.560631,197.349004,6.888532,2,,4,4,1,2,160,2,,1,10.551824
6e32ff78,10/1/1605 8:47 PM,6/7/1607 1:36 PM,2,14.773434,36.752081,8.542208,53.127005,33.626633,2,3,4,3,1,2,123,2,2,,47.569408
6e32ffca,7/27/1606 8:31 PM,9/4/1612 10:26 PM,2,,46.684732,18.725957,155.614367,3.725366,2,3,4,4,1,2,113,2,2,1,57.242171
6e330009,6/27/1605 1:18 AM,10/4/1611 9:27 PM,,48.373125,4.229448,42.988257,78.497927,31.032091,1,2,3,2,1,2,156,2,2,1,14.589635
6e330049,7/25/1602 7:13 AM,11/20/1610 4:13 AM,2,45.080629,18.542741,7.890247,54.268299,15.296694,2,2,2,4,1,2,141,2,2,1,28.857916
6e33004f,5/14/1604 12:22 AM,5/9/1611 12:42 AM,2,24.514863,19.984759,32.737520,25.915647,66.220349,2,4,2,4,1,2,140,2,2,1,30.562472
6e330057,3/24/1603 9:17 PM,11/24/1612 3:35 AM,,,22.541285,93.818627,93.909338,20.535689,2,3,3,4,1,2,137,2,2,1,32.576221
6e3300fc,12/6/1602 5:19 AM,1/27/1612 2:54 PM,2,45.902140,10.203195,58.889261,197.382283,65.051764,1,2,,2,1,2,150,3,5,,20.545780
6e330109,2/26/1605 11:13 AM,10/23/1611 5:39 AM,2,83.430230,8.790538,29.977319,49.215210,5.114606,2,3,3,2,1,2,151,3,2,1,19.500362
6e33015b,5/28/1601 5:31 AM,12/10/1611 12:42 AM,1,99.863117,,66.182828,138.167357,15.968868,2,2,4,3,2,2,74,1,3,,
6e330177,4/13/1601 6:48 PM,9/4/1610 4:59 AM,2,,49.965585,90.567407,21.860738,6.259956,2,,2,3,1,2,110,3,4,1,60.285468
6e33017f,10/21/1602 4:39 PM,6/11/1612 12:59 AM,2,21.831606,42.268825,65.699037,183.640677,13.356215,2,4,4,3,1,2,118,2,3,1,52.591853
6e330222,2/8/1605 5:16 PM,11/18/1610 8:38 PM,2,63.884095,81.961444,65.725659,71.963830,46.158307,2,4,2,2,1,2,78,2,5,1,92.020905
6e330274,9/22/1604 5:14 PM,3/1/1608 12:11 AM,2,13.198644,10.083808,56.085232,205.195166,15.286846,1,4,4,2,1,2,150,2,,1,20.564126
6e330289,9/8/1605 1:20 AM,1/23/1607 6:52 AM,,24.306043,17.706183,25.190990,115.142733,1.556446,2,4,3,3,1,2,142,2,4,1,27.796880
6e330292,9/23/1601 7:53 AM,9/25/1612 5:57 AM,1,50.132442,30.089205,25.401622,181.706695,26.402355,2,4,3,3,2,2,130,1,,1,40.559598
6e3302ce,1/16/1603 7:40 AM,9/19/1609 1:10 PM,2,41.626871,79.018135,72.381184,274.935583,20.069171,2,2,4,4,1,2,81,2,2,1,89.953060
6e3302e0,4/28/1605 7:28 AM,8/22/1612 7:30 AM,2,66.693250,29.800417,128.587199,219.950689,94.699784,2,3,3,2,1,2,130,3,2,1,40.268566
6e33030c,12/13/1601 12:51 PM,6/13/1609 8:24 AM,2,19.141318,8.543607,43.930895,25.460468,20.726421,2,4,2,,1,2,151,2,2,1,19.154652
6e330316,6/21/1603 3:34 AM,10/9/1612 2:44 PM,2,15.951917,17.897238,76.729957,22.845036,15.214360,2,3,2,3,1,2,142,2,5,1,28.063528
6e33038d,6/11/1606 4:51 AM,9/4/1610 2:46 PM,2,14.431730,,48.714177,62.512722,3.975517,2,2,4,3,1,2,74,2,5,1,
6e330394,11/19/1600 6:17 PM,8/5/1612 7:19 PM,1,112.054236,52.661917,,108.284069,37.817961,2,3,2,3,2,2,107,1,2,1,63.540111
6e3303a8,10/5/1602 1:12 PM,10/6/1610 4:38 AM,2,7.474819,11.847060,31.646305,92.972616,44.942919,2,2,4,2,1,1,148,3,,2,22.223822
6e330453,1/22/1600 3:36 AM,11/27/1610 1:23 AM,2,33.531457,10.580436,,269.119278,21.892468,2,2,2,4,1,2,149,3,2,1,21.409328
6e3304d9,7/9/1606 5:14 AM,3/2/1612 3:18 AM,2,14.585939,48.415967,21.412180,20.252231,9.408645,2,4,4,2,1,1,112,3,2,1,58.516234
6e330530,7/26/1606 11:32 PM,11/9/1610 3:48 AM,2,81.609608,83.781813,13.765681,,80.086775,1,4,2,2,1,2,76,3,2,1,93.955773
6e330573,7/25/1600 4:45 PM,2/21/1609 1:45 PM,2,85.721068,9.474642,8.236480,11.996023,22.038132,2,4,3,2,1,2,151,2,4,,19.899719
6e3306e2,5/13/1603 4:40 PM,9/27/1611 10:19 AM,2,14.591099,56.906823,14.979830,157.233102,81.166580,2,3,3,,1,1,103,3,2,1,67.043777
6e330719,2/5/1604 10:45 PM,2/20/1611 10:19 PM,2,60.810722,,,201.695136,41.751384,,3,2,3,1,1,74,2,3,1,
6e33078b,9/6/1605 10:14 PM,1/10/1607 4:21 AM,1,36.999262,50.598505,117.447141,24.853945,20.960090,2,4,,3,2,2,109,1,5,,60.681019
6e3307af,12/21/1600 12:29 PM,1/6/1608 9:25 PM,2,102.419425,97.115839,72.378049,36.455614,49.910568,2,,2,2,1,2,63,3,2,,107.850881
6e330813,2/12/1602 12:14 AM,7/14/1610 11:15 PM,2,60.447807,1.084988,91.472018,41.075551,46.519955,2,4,3,2,1,2,159,2,,1,12.038597
6e330815,5/14/1600 10:27 AM,5/3/1612 11:38 AM,2,51.240763,,34.761898,60.352548,10.520405,,4,3,2,1,,74,2,2,1,
6e330845,5/12/1600 1:32 AM,3/22/1611 5:57 PM,2,21.199569,24.412871,11.838124,20.253268,64.008955,1,3,2,3,1,2,136,2,4,1,34.777522
6e330881,4/15/1605 12:23 PM,5/12/1607 9:12 PM,,114.115414,32.346595,,125.522724,7.816786,2,3,3,3,1,2,128,3,3,1,43.303988
6e3308a9,4/22/1603 8:18 AM,5/14/1612 7:20 AM,2,53.038383,5.685296,103.745239,121.882703,56.960126,2,3,4,3,1,2,154,3,3,1,16.175221
6e3308b3,11/22/1606 8:52 AM,5/16/1609 5:23 AM,2,7.695442,73.568907,4.165046,157.289837,20.112171,2,,4,4,1,2,86,2,5,1,83.927001
6e3308e1,4/21/1606 4:22 PM,11/21/1609 2:48 PM,2,27.073554,5.979360,,37.345072,40.765172,1,,4,3,1,2,154,2,2,1,16.718614
6e330902,4/15/1603 3:44 PM,2/27/1608 3:36 AM,2,83.417321,49.211482,,50.817246,1.781301,2,3,3,2,1,2,111,2,,1,59.600415
6e3309a9,12/22/1602 1:32 AM,7/14/1610 5:13 PM,2,61.712928,,4.972237,100.825437,42.143346,,3,3,,1,2,74,2,2,1,
6e3309ae,11/13/1602 2:17 AM,2/17/1609 5:11 AM,,23.655864,40.620592,16.151912,140.260062,19.976602,,3,4,3,1,2,119,3,2,1,51.553744
6e3309be,1/18/1601 4:32 AM,3/20/1611 7:58 AM,2,,106.600038,16.015710,63.108421,16.354920,1,2,4,3,1,2,53,2,2,,117.137623
6e3309e9,6/26/1603 5:44 PM,10/19/1610 8:44 AM,2,22.012188,83.181136,,162.561165,77.862022,2,,4,2,1,2,77,3,4,1,94.060196
6e330a2a,3/8/1601 4:29 AM,2/13/1609 4:29 AM,2,,53.609781,108.730494,,18.631421,2,3,3,4,1,2,106,2,2,1,64.133280
6e330a4b,5/3/1604 1:59 PM,7/25/1608 11:39 AM,2,,13.617608,61.818456,55.173841,40.627563,2,2,4,2,1,2,146,2,2,1,23.751249
6e330b00,2/15/1606 2:34 PM,3/28/1608 12:55 PM,2,33.005284,4.561299,81.447972,66.212028,70.844131,1,4,4,2,1,2,155,2,3,,14.682005
6e330bbd,6/28/1606 4:19 AM,6/19/1607 8:59 AM,2,0.679438,37.469358,41.563258,40.588586,37.064835,,4,2,2,1,2,123,2,5,,48.180353
6e330bf5,3/23/1604 9:58 AM,6/2/1607 10:23 AM,2,76.868263,64.960102,,137.147223,27.972294,2,3,2,2,1,1,95,2,2,2,75.959151
6e330c6a,11/16/1603 5:10 PM,3/24/1608 9:27 AM,2,17.140258,27.761215,84.191668,163.953280,27.703371,2,2,2,2,1,2,132,3,2,1,38.183363
6e330d1c,6/22/1600 12:48 AM,5/9/1612 10:33 AM,2,107.209561,5.348088,62.198868,217.268865,51.283677,2,4,3,2,1,2,155,2,3,1,16.228262
6e330d6e,5/9/1606 9:26 PM,11/12/1607 9:47 PM,2,43.029649,19.791828,17.762137,88.646214,19.380753,2,2,,3,1,,140,2,2,1,30.585885
6e330eb0,6/27/1605 5:41 AM,9/28/1612 6:28 AM,2,53.334240,9.416637,79.180169,256.207080,35.343024,2,3,3,4,1,1,151,2,2,2,20.366750
6e330ed9,2/17/1606 9:42 AM,7/1/1612 7:58 PM,2,35.572621,74.237399,,169.577638,5.815607,2,3,2,,1,1,86,3,2,2,84.645989
6e330ee9,2/14/1603 12:47 AM,10/9/1607 7:29 AM,1,0.126651,101.310566,2.763638,107.632788,23.324402,,,2,3,2,2,59,1,,1,112.161234
6e330ef3,12/21/1606 9:42 AM,1/22/1607 2:39 PM,2,80.620814,47.651338,48.077465,86.831594,15.071823,2,2,4,4,1,2,112,3,5,1,58.362833
6e330f08,6/25/1600 9:36 PM,10/5/1609 11:28 AM,2,1.873963,0.894381,119.587644,19.658284,3.091549,2,4,4,4,1,2,159,2,3,,11.645268
6e330f42,3/18/1605 2:33 AM,4/13/1610 4:10 PM,2,98.040403,14.154783,7.630993,98.244693,6.489735,2,4,3,4,1,2,146,2,5,1,24.236603
6e330f64,3/28/1604 6:44 AM,9/7/1612 9:12 PM,2,86.992207,9.893079,,15.678400,3.633166,2,2,4,4,1,2,150,2,3,,20.252471
6e330f83,7/20/1601 5:39 PM,9/6/1609 10:42 PM,2,119.807118,138.262576,68.819730,7.833861,17.881145,2,3,3,3,1,2,22,2,3,1,148.975398
6e331073,12/22/1601 5:47 PM,5/19/1608 6:49 AM,2,38.761338,5.356980,37.503104,11.261793,4.381265,2,2,4,2,1,2,155,2,3,,15.620761
6e33113f,1/24/1602 1:13 PM,5/17/1609 12:37 PM,,11.901710,50.545808,,195.482154,9.022747,1,3,4,4,1,,109,2,5,1,61.149563
6e331176,2/2/1600 11:38 AM,8/6/1607 5:58 PM,1,14.720410,13.803228,64.176404,68.013116,5.683779,2,4,4,4,2,2,146,1,2,,24.685308
6e33117f,6/1/1605 8:24 PM,2/26/1607 4:58 AM,2,63.218308,10.192747,74.478685,41.536340,23.529784,2,2,2,4,1,2,150,3,4,1,20.758926
6e331198,5/24/1600 8:53 PM,6/4/1607 1:48 AM,2,116.259564,46.301601,7.069715,29.479527,41.252713,2,2,2,2,1,2,114,3,5,,56.351895
6e33119b,11/21/1605 1:32 AM,2/8/1609 6:13 AM,2,29.902503,120.762093,59.205031,20.851612,22.340399,,4,3,4,1,1,39,2,3,2,130.943575
6e3311e8,9/20/1601 6:23 AM,1/4/1609 2:46 AM,1,,21.521210,78.346123,,22.458206,2,,3,2,2,2,138,1,2,1,32.038750
6e3311ea,4/4/1604 9:20 PM,10/20/1612 9:39 PM,2,3.504878,0.422933,22.064701,92.957202,86.913519,2,4,2,3,1,1,160,2,4,1,11.318654
6e331269,2/10/1606 2:22 AM,6/11/1608 6:45 AM,2,31.838999,60.338251,64.859563,15.276707,26.406618,1,4,4,2,1,,100,2,2,1,70.707861
6e331274,9/19/1601 1:45 PM,9/3/1607 1:21 AM,2,98.110968,22.054883,10.347864,50.105213,0.793382,2,4,2,4,1,2,138,3,4,1,32.444876
6e331299,10/12/1604 11:38 AM,6/3/1608 8:13 AM,2,40.836492,9.857242,,78.484800,27.506922,2,4,4,3,1,2,150,2,2,1,20.854130
6e3312ab,12/12/1604 4:44 PM,9/21/1607 10:49 AM,2,41.206898,51.823762,127.022783,92.772315,73.484261,1,2,2,3,1,2,108,2,5,1,62.231253
6e3312f4,7/1/1602 7:20 PM,8/14/1610 2:43 PM,2,90.417893,89.923545,57.874214,112.104916,60.534975,2,4,2,3,1,2,70,2,2,1,100.328069
6e33136a,7/21/1603 11:54 PM,9/10/1607 3:11 PM,2,13.075039,7.531884,11.650509,,8.870258,2,2,4,2,1,2,152,2,2,1,18.424904
6e331380,9/24/1601 1:13 PM,10/5/1609 4:21 AM,2,12.273873,23.657093,3.824143,29.274193,60.246707,1,,4,,1,2,136,2,4,1,33.847504
6e3313a2,7/17/1600 2:10 AM,10/28/1612 7:58 PM,2,33.792978,36.525963,85.282776,2.920158,5.577797,2,,2,4,1,2,123,2,2,1,46.636014
6e3313c3,3/3/1603 9:58 PM,2/2/1611 3:14 AM,1,12.493576,0.503312,18.698163,68.055850,60.065498,2,4,2,3,2,2,159,1,4,1,10.783002
6e331432,2/16/1600 8:14 PM,2/13/1611 7:49 PM,,,6.377427,,33.142657,26.879595,1,3,2,4,1,1,154,2,2,2,17.254675
6e3314af,7/16/1604 12:57 PM,11/26/1607 5:48 AM,2,53.915142,66.900907,49.309057,152.478226,17.994679,,4,2,3,1,1,93,2,3,,77.020257
6e3314d6,6/3/1600 1:47 PM,10/8/1609 8:37 AM,2,64.406120,88.206289,24.640549,73.267003,21.442731,2,2,3,4,1,,72,2,2,1,98.517656
6e331539,7/16/1604 3:51 AM,1/17/1612 1:18 AM,2,15.453855,106.809222,48.416037,125.353728,74.591058,2,4,4,4,1,2,53,2,5,1,117.047328
6e33156e,8/13/1604 9:29 PM,12/12/1612 10:21 PM,2,1.944719,43.475958,14.827735,213.032346,45.687245,2,4,2,4,1,2,117,3,,,53.960152
6e331574,9/14/1603 10:34 AM,8/3/1611 2:39 AM,2,52.415113,43.070350,97.135650,126.912103,37.253310,2,3,2,4,1,2,117,3,2,1,53.537847
6e331594,10/16/1601 6:43 AM,9/19/1612 9:52 PM,2,34.863196,41.451657,,137.657093,1.234610,2,2,4,2,1,2,119,3,4,,51.989629
6e3315a4,5/18/1602 7:29 PM,11/9/1612 11:19 PM,2,22.162648,27.914052,,49.822166,46.312955,2,,4,4,1,1,132,2,2,2,38.786845
6e3315da,11/21/1602 12:23 PM,1/20/1612 11:25 AM,2,40.161313,64.637453,77.995457,135.360808,34.789298,,2,3,3,1,2,95,2,3,1,75.470038
6e3315e0,3/12/1605 12:20 PM,11/6/1608 10:42 AM,2,5.554073,16.994537,17.243728,87.102246,19.921672,2,4,4,2,1,,143,2,4,,27.016413
6e3315e9,9/11/1605 6:47 AM,11/8/1611 10:11 AM,2,46.746164,89.649173,93.113013,40.466571,76.401263,,2,2,4,1,2,70,2,,1,99.860981
6e331630,3/14/1601 4:33 AM,4/19/1607 11:28 PM,1,16.069845,43.419876,126.165649,151.826993,6.650084,,4,4,2,2,2,117,1,2,1,54.278586
6e331648,9/5/1605 12:10 PM,5/22/1611 5:12 PM,2,1.579728,44.542577,39.198751,132.990275,19.790882,2,3,2,3,1,2,115,2,2,1,55.052814
6e331659,8/20/1605 2:33 PM,11/27/1608 4:45 PM,2,16.705608,37.032892,118.541772,60.472157,8.253030,2,3,3,4,1,2,123,3,3,1,47.645359
6e33165f,2/9/1603 10:42 AM,4/16/1611 8:37 AM,2,104.744474,3.856499,82.504404,105.599425,38.125375,2,3,4,3,1,2,156,3,2,,14.031747
6e33166d,9/19/1605 1:40 PM,10/9/1609 11:50 PM,2,80.785807,30.957448,7.808668,227.674504,22.357265,2,3,2,4,1,2,129,2,4,1,41.941400
6e3316c4,8/10/1606 9:27 AM,8/11/1611 7:20 AM,2,129.792943,56.863502,4.478618,200.115275,22.579720,2,2,2,3,1,2,103,2,4,,67.149686
6e3317dc,11/2/1602 8:15 AM,11/20/1612 4:53 AM,,21.902553,108.437172,15.153557,9.170728,18.259097,2,4,4,2,1,2,52,2,,1,119.068410
6e3317de,8/15/1603 10:19 AM,11/19/1610 7:43 PM,2,79.811802,16.169503,93.462940,17.726536,7.927821,,4,3,2,1,1,144,2,5,2,26.302342
6e3317e5,9/4/1606 2:58 AM,12/11/1612 12:17 AM,2,4.307306,23.237240,85.065185,142.229548,10.321087,1,2,2,3,1,2,137,2,2,1,33.282677
6e3317ee,1/16/1604 9:39 PM,2/12/1607 11:57 PM,2,34.144048,21.361464,,129.300876,42.889858,2,,2,,1,2,139,3,5,1,31.542835
6e331828,2/10/1606 4:32 PM,2/2/1607 1:49 AM,2,53.697648,123.684827,41.564667,,52.069577,,2,2,3,1,2,36,2,3,,133.974457
6e3318b0,12/9/1601 12:18 AM,6/18/1610 12:22 AM,2,19.301200,30.575416,50.608105,98.797722,23.230315,2,,3,2,1,2,129,2,2,,41.169642
6e3318e1,9/18/1601 4:38 AM,4/27/1610 2:55 AM,2,111.448582,23.128604,41.108671,159.414401,11.417501,2,3,4,3,1,2,137,3,2,1,33.372524
6e331949,12/19/1603 4:56 AM,12/19/1609 11:51 AM,2,55.929261,22.448393,92.791849,58.692451,28.741573,2,3,4,3,1,2,138,2,4,1,33.364697
6e33194e,1/19/1602 8:22 PM,5/27/1607 2:54 AM,,,45.898283,,223.774063,5.306657,1,4,4,4,1,2,114,2,2,1,56.559664
6e331970,3/19/1605 3:36 AM,8/26/1607 9:59 AM,1,83.815427,47.399260,12.250784,21.551418,2.560971,2,2,4,4,2,2,113,1,3,1,57.886747
6e331992,7/3/1600 11:51 AM,9/20/1611 9:16 PM,,29.903323,19.531840,68.014515,59.813536,45.058772,2,3,4,4,1,1,140,2,2,,29.888162
6e331999,11/7/1605 10:49 PM,9/15/1608 3:15 PM,,27.488676,1.613648,41.330829,256.750626,7.165235,2,4,3,3,1,2,158,3,2,1,11.636939
6e3319af,9/14/1605 1:45 AM,5/7/1611 9:11 PM,2,33.189059,19.629162,110.373483,89.956227,22.096790,2,2,4,2,1,2,140,2,,1,30.544216
6e3319cb,3/25/1606 1:12 AM,6/11/1612 8:26 AM,,122.664502,99.548256,11.347708,144.342288,35.329635,2,3,4,4,1,1,60,3,2,2,109.759188
6e331a2f,4/10/1603 7:54 PM,10/18/1612 4:53 PM,2,5.948725,40.082610,6.140792,139.922487,29.307225,2,,4,2,1,2,120,2,2,1,50.867583
6e331a5b,12/26/1601 2:28 PM,4/13/1607 10:14 AM,2,30.144715,100.674617,16.411586,20.663066,42.681349,2,,2,3,1,2,59,2,2,1,111.252564
6e331a6b,3/10/1606 7:43 AM,1/19/1610 12:35 AM,,94.959947,86.218306,39.839619,161.711863,61.187263,2,2,4,3,1,2,74,2,2,1,96.250207
6e331a6e,12/1/1602 5:45 PM,6/23/1612 3:40 AM,,,14.930019,111.528592,132.074435,33.153350,,2,3,2,1,2,145,2,2,1,25.607280
6e331ac6,4/8/1601 5:49 PM,1/27/1612 5:51 PM,2,87.369429,38.511060,17.967341,158.300464,3.191808,2,4,4,3,1,1,121,2,5,,49.088411
6e331b19,9/25/1603 8:28 PM,7/17/1610 4:25 AM,2,32.833421,16.994325,27.448614,82.882219,17.102458,2,3,3,2,1,2,143,2,4,1,27.460819
6e331b4d,9/27/1606 11:40 PM,2/18/1610 5:36 PM,2,47.116390,48.299517,17.168894,83.650270,22.593338,2,3,2,,1,1,112,3,2,2,58.557084
6e331b79,9/26/1603 9:12 AM,5/3/1610 6:38 AM,2,110.408233,43.809295,32.971315,154.007003,23.703552,1,2,4,2,1,2,116,2,4,,54.719126
6e331ba9,11/9/1600 7:35 AM,3/3/1607 4:46 AM,,45.101037,112.609523,128.008856,147.070469,30.667900,1,4,4,2,1,2,47,2,5,1,123.151826
6e331bbd,2/5/1600 6:44 AM,6/10/1607 7:16 AM,2,52.645578,80.728209,79.161965,104.451647,56.314017,,3,4,2,1,2,79,2,5,1,91.689610
6e331c6e,10/9/1602 6:18 AM,10/12/1607 12:21 PM,2,45.137061,3.701718,0.414623,187.754836,44.105862,1,2,2,4,1,2,156,2,2,,14.681102
6e331c88,4/1/1600 2:16 AM,3/6/1608 12:19 AM,2,24.556047,51.691467,1.361499,204.867032,27.674694,2,3,2,4,1,1,108,2,2,,62.015875
6e331cb1,9/18/1601 4:26 PM,2/7/1611 10:46 AM,2,40.861837,47.663410,80.823305,132.332585,9.422556,1,3,3,4,1,2,112,2,2,1,58.408518
6e331cbe,1/19/1604 11:28 PM,6/25/1612 2:57 PM,2,29.527884,126.613667,25.027622,155.242571,14.366842,2,4,4,4,1,2,33,3,2,1,136.687960
6e331cc4,8/8/1603 12:27 PM,6/21/1608 5:29 PM,,60.641973,,16.993359,60.013855,7.369680,2,3,4,4,1,1,74,2,4,2,
6e331cd4,5/16/1601 4:35 AM,10/23/1609 10:17 PM,2,110.181353,16.534236,39.081297,49.158635,16.034460,2,3,4,4,1,2,143,2,2,1,27.333866
6e331d5b,7/25/1600 8:49 AM,11/3/1611 7:43 AM,2,27.683605,125.826079,45.898391,231.572896,36.412380,2,3,3,4,1,2,34,2,2,1,135.877824
6e331dc9,10/23/1605 11:16 PM,10/13/1610 12:44 AM,2,58.654254,76.349107,45.029225,261.047257,15.096436,1,2,2,2,1,2,84,2,2,1,86.625526
6e331dee,4/18/1602 8:56 AM,6/12/1611 3:29 PM,,59.571059,69.250250,67.668817,66.563521,26.433655,2,2,3,4,1,2,91,2,2,1,80.210687
6e331e27,2/4/1600 2:14 AM,8/25/1607 9:47 PM,2,137.038818,57.217871,74.565096,99.902228,72.609157,2,,3,3,1,2,103,2,2,1,67.777190
6e331e2a,6/26/1603 2:46 AM,11/2/1610 8:48 PM,,99.796056,51.776627,58.545438,95.647135,61.377655,2,3,2,4,1,1,108,3,2,,62.104027
6e331e40,7/6/1606 6:52 PM,12/12/1611 2:55 PM,2,129.210174,4.054043,,75.684737,68.850158,1,,3,2,1,2,156,2,2,,14.176349
6e331ea2,9/14/1602 12:50 AM,1/23/1611 8:56 AM,2,29.051405,12.929745,41.458741,3.946648,26.494355,2,3,4,2,1,2,147,2,3,1,23.320540
6e331ebb,7/9/1604 10:58 PM,9/11/1607 10:10 PM,2,22.323887,,8.106451,,1.906241,2,2,2,2,1,2,74,2,2,1,
6e331f00,3/8/1601 10:21 AM,10/19/1607 9:36 AM,2,21.192203,11.231096,0.041752,62.870114,26.083266,2,2,,3,1,1,149,3,3,2,21.974736
6e331f56,1/19/1606 1:53 AM,2/21/1611 4:17 PM,2,86.888309,67.769656,12.856619,13.927058,19.989890,2,4,3,,1,2,92,3,5,1,78.697469
6e331fc4,1/21/1606 1:13 PM,5/9/1611 4:24 AM,2,21.498357,32.301123,80.937891,103.996007,5.592228,2,3,3,3,1,2,128,2,2,1,43.280584
6e332014,11/1/1604 5:29 PM,2/12/1610 6:46 PM,2,86.221220,7.736196,64.645739,144.285341,30.404391,2,4,2,4,1,2,152,3,2,1,17.740433
6e33203b,5/13/1605 12:29 AM,7/17/1611 6:53 PM,2,23.486642,86.334277,7.511565,103.051740,42.054377,2,2,4,2,1,2,74,2,2,1,96.908727
6e332092,2/15/1600 5:38 PM,9/28/1612 11:42 AM,2,7.271058,99.973588,29.879239,71.516161,48.089346,2,2,2,2,1,2,60,2,,1,110.290894
6e3320ae,8/24/1603 6:27 AM,2/17/1609 12:44 PM,,20.914842,2.694451,29.697230,81.657851,39.679116,,4,3,2,1,2,157,2,2,1,13.237193
6e3320d5,5/16/1602 5:25 PM,10/26/1611 8:55 PM,2,26.318749,30.425760,114.357357,118.471287,32.175632,2,4,3,3,1,1,130,2,2,2,40.840259
6e332124,9/9/1602 5:41 AM,6/21/1609 4:34 PM,2,69.663899,41.707302,44.011747,142.957154,52.538603,2,3,3,,1,2,118,2,4,1,52.086056
6e332152,6/9/1601 3:37 AM,9/27/1610 5:16 AM,2,79.496501,88.951020,40.287059,241.793034,27.153824,2,3,2,,1,2,71,2,5,,98.960048
6e332154,6/24/1600 3:36 PM,12/9/1609 1:32 AM,2,5.142149,25.962115,,193.128776,2.337561,2,4,2,3,1,2,134,2,5,,36.053083
6e33215e,8/19/1603 11:13 PM,4/27/1609 7:53 PM,1,53.352991,85.904242,2.637555,156.705793,52.340771,2,2,2,2,2,1,74,1,5,2,96.557543
6e33216e,6/26/1602 9:18 PM,5/2/1608 12:47 AM,2,2.691727,149.377896,82.628431,44.620217,8.633285,1,4,3,2,1,2,11,2,2,1,160.246838
6e3321a3,2/9/1604 3:40 AM,10/25/1609 7:19 AM,2,,37.083001,38.942640,52.905647,35.496040,2,4,2,2,1,2,123,2,2,1,48.076556
6e3321e7,12/3/1604 2:19 PM,1/7/1609 1:33 PM,,53.934511,22.213498,36.720169,151.488935,19.919714,1,4,2,4,1,2,138,2,2,1,32.644055
6e3322a1,5/10/1606 9:49 AM,7/27/1612 4:10 AM,2,102.213450,24.559301,51.328069,73.427625,24.103309,2,2,4,2,1,1,135,2,3,2,34.691634
6e33230f,1/27/1602 6:18 AM,9/23/1608 3:17 PM,2,57.245230,4.079141,11.585538,56.316491,20.958642,1,,4,3,1,2,156,2,4,1,14.883889
6e3323c9,4/22/1604 10:11 PM,5/6/1608 6:32 PM,2,23.862893,83.489570,11.651095,117.467034,54.087539,2,2,3,4,1,2,77,2,3,1,94.213910
6e33244e,6/6/1606 8:49 PM,4/2/1608 5:18 PM,2,81.786456,53.445794,56.451778,202.819544,77.778075,2,2,4,4,1,2,107,2,2,1,64.052035
