House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house
6e32f1c7,11/5/1602 1:31 PM,1/17/1612 4:27 PM,,2.847666,,31.386858,,49.229252,2,3,4,2,1,1,74,2,,2,
6e32f1d4,8/1/1603 12:50 AM,9/2/1610 7:23 PM,2,131.077675,5.783578,,100.374419,31.601595,2,4,4,3,1,,154,2,2,1,16.594170
6e32f1ee,3/14/1601 3:16 PM,3/28/1608 1:56 PM,2,28.750951,91.366214,50.132237,209.333222,37.608314,1,2,2,2,1,2,69,2,2,,101.526105
6e32f1fe,3/5/1600 4:18 AM,7/14/1612 10:15 PM,2,68.617278,26.981180,22.883322,13.364149,43.197184,2,2,,3,1,2,133,3,3,1,37.803857
6e32f231,8/17/1602 1:53 PM,9/14/1612 9:35 PM,2,100.217510,20.918130,82.718173,277.266835,55.290813,2,2,2,2,1,2,139,2,4,,31.161788
6e32f238,1/24/1605 4:43 PM,7/22/1610 9:50 AM,2,60.458114,10.273755,36.295174,72.010393,38.267660,2,2,4,2,1,2,150,2,,,20.527317
6e32f258,7/2/1605 10:17 PM,6/27/1609 11:32 PM,2,58.651198,18.138516,32.957579,219.928091,17.438303,1,,2,2,1,,142,2,5,1,28.587877
6e32f272,10/13/1601 12:51 PM,6/9/1607 3:42 AM,2,4.333916,33.052287,11.006752,101.712956,41.351634,2,3,3,,1,2,127,2,5,1,43.831068
6e32f287,12/7/1600 8:27 AM,2/21/1608 2:25 PM,,70.508472,42.563159,3.555633,99.001444,25.586953,2,2,3,3,1,2,117,3,3,,52.608153
6e32f2ad,6/19/1603 10:12 PM,6/4/1611 2:56 AM,2,,49.746958,31.486983,66.990698,36.435405,2,3,2,2,1,2,110,3,2,1,59.846291
6e32f2cd,8/20/1605 8:25 PM,5/28/1612 6:19 PM,2,31.334762,116.761597,29.382569,94.550122,11.720372,2,3,2,,1,2,43,2,2,1,127.617768
6e32f339,6/19/1602 9:39 PM,6/5/1611 2:44 AM,,11.162197,75.146854,86.755469,103.649537,2.628100,2,4,3,4,1,,85,2,4,1,85.465418
6e32f3f6,4/1/1603 7:14 AM,7/15/1608 1:42 PM,2,2.476589,4.721273,43.052630,64.617781,44.419356,2,4,2,3,1,1,155,3,,1,15.142190
6e32f458,7/18/1606 3:50 PM,11/3/1608 11:44 PM,2,33.341377,74.415118,19.101720,24.303814,9.123468,2,,2,2,1,2,86,2,2,1,85.351757
6e32f47d,3/3/1600 7:21 AM,1/17/1609 2:11 PM,2,2.551995,8.442126,,107.905813,75.708118,2,4,3,4,1,1,152,3,,2,19.111919
6e32f4b5,12/20/1602 7:12 AM,1/11/1607 5:26 PM,2,4.277974,17.419817,130.573471,72.987883,14.482235,1,,3,2,1,2,143,3,3,1,28.294568
6e32f4c7,11/26/1605 2:22 AM,11/12/1608 2:10 PM,2,13.482098,,3.519082,9.526854,74.108225,,3,,3,1,2,74,2,3,1,
6e32f54c,2/27/1600 9:23 AM,10/22/1609 9:45 PM,2,10.707453,18.245355,153.038696,24.599698,19.761937,,2,4,4,1,2,142,2,,1,29.180181
6e32f570,3/6/1605 12:11 PM,3/14/1611 7:13 PM,2,39.205065,114.749134,99.839818,158.413389,2.035075,2,,2,2,1,2,45,2,2,1,125.211080
6e32f582,7/13/1606 7:58 PM,2/27/1607 6:52 AM,2,,6.023769,3.190909,63.638759,13.455118,2,2,3,4,1,2,154,3,2,,16.081863
6e32f5bd,2/26/1604 9:55 AM,8/21/1607 4:31 AM,2,66.187706,28.021529,48.973988,145.932248,22.578463,2,2,4,4,1,2,132,2,5,1,38.828069
6e32f5bf,11/10/1605 12:19 AM,10/2/1609 9:27 AM,2,109.251108,89.252442,,31.286258,15.007594,1,3,4,3,1,2,71,2,4,1,99.633284
6e32f5ec,6/13/1603 7:43 PM,7/26/1607 2:30 AM,2,30.845833,2.324486,32.155056,88.185598,27.158383,2,,3,3,1,2,158,2,2,1,12.477693
6e32f609,10/5/1601 6:11 PM,9/15/1611 6:15 PM,2,12.552699,38.274051,93.216904,22.204578,22.638578,2,4,3,3,1,2,122,2,2,1,48.432195
6e32f66d,12/12/1605 11:41 PM,7/7/1611 6:29 AM,2,,129.477342,,140.004246,26.970178,2,3,2,4,1,2,31,3,4,1,139.901331
6e32f717,12/3/1602 12:26 PM,9/7/1612 3:47 AM,,75.327189,75.270880,91.762668,74.895357,75.824301,2,4,4,,1,2,85,3,2,1,85.459653
6e32f79f,9/14/1601 3:58 PM,6/27/1612 11:27 PM,2,60.191746,4.278666,,192.600962,97.889541,2,3,3,2,1,2,156,2,2,1,14.325574
6e32f7f9,11/6/1604 6:51 AM,6/2/1610 11:45 PM,2,5.708782,64.149648,0.130870,204.854999,43.358437,2,4,3,2,1,2,96,2,2,,74.196383
6e32f808,8/4/1606 5:36 PM,11/24/1607 4:13 PM,2,25.019360,48.370719,31.389739,122.373339,5.621491,2,3,3,3,1,2,112,2,4,,59.275386
6e32f848,12/16/1600 11:30 AM,8/23/1609 11:23 AM,,97.872738,41.836030,99.606204,112.007926,7.626181,2,2,2,3,1,2,118,2,2,,51.977844
6e32f872,11/15/1602 9:23 PM,1/5/1608 1:54 PM,2,13.639760,18.218842,28.314993,101.519562,12.323912,2,4,2,2,1,1,142,2,5,,28.541948
6e32f88e,8/21/1605 3:33 PM,4/3/1607 4:47 AM,2,36.719703,11.806215,,70.165139,7.343772,,2,3,3,1,2,148,2,2,,22.505708
6e32f8a6,6/10/1601 12:42 AM,1/12/1607 2:38 PM,,5.313660,3.577399,,121.212984,87.366288,2,4,4,2,1,2,156,2,2,1,13.870522
6e32f8ae,5/4/1601 10:53 PM,10/27/1607 7:54 AM,1,13.697470,4.531847,17.496930,50.074214,9.274007,2,2,4,2,2,2,155,1,2,1,14.623714
6e32f8b1,12/14/1606 5:56 PM,12/4/1609 9:38 AM,2,38.349875,6.428888,100.072500,64.539522,24.681795,2,2,3,3,1,2,154,2,4,1,17.039898
6e32f8ca,9/24/1603 5:35 AM,11/13/1609 11:35 PM,2,81.144363,71.209798,73.773637,69.789261,79.962328,1,4,4,2,1,2,89,3,2,1,81.962902
6e32f906,2/12/1604 2:46 AM,3/24/1610 11:50 AM,2,65.785944,55.502923,55.053870,50.158424,37.450648,2,,2,4,1,1,104,3,3,2,65.830485
6e32f92f,8/22/1606 4:13 AM,12/15/1608 5:16 AM,2,54.249353,47.522854,65.330057,106.531307,17.880638,2,3,4,4,1,2,112,2,,1,58.126776
6e32f95a,11/7/1600 1:43 AM,10/13/1609 12:36 PM,2,81.696594,29.301755,58.903594,161.810651,13.854870,1,3,4,2,1,2,131,2,5,1,40.087958
6e32f966,11/8/1606 10:12 PM,8/23/1610 11:22 AM,2,,74.900999,24.394105,76.729805,24.413089,2,3,3,2,1,2,85,3,5,1,85.030086
6e32f985,4/20/1600 1:35 PM,1/19/1611 12:22 AM,2,45.870586,22.935010,11.000267,214.742592,71.763583,2,,2,3,1,2,137,2,3,1,33.110597
6e32f9d4,6/26/1601 9:41 AM,2/14/1607 10:21 PM,2,103.457059,39.453237,42.722227,104.653223,36.953802,2,4,3,3,1,2,121,2,2,1,50.206340
6e32f9da,10/24/1605 12:42 PM,11/4/1611 3:13 PM,2,101.007066,108.703001,117.662975,92.203811,66.633176,2,3,3,2,1,2,51,3,,1,119.014545
6e32f9e2,12/9/1603 12:37 AM,4/16/1611 11:33 AM,2,71.770691,58.777209,66.055897,188.334911,19.266063,1,4,2,3,1,2,101,2,,1,68.842457
6e32fa43,5/24/1606 7:23 AM,10/18/1611 4:11 AM,2,43.435024,28.594162,32.236362,9.003930,53.264343,2,2,4,3,1,2,131,2,2,1,39.145564
6e32fa53,7/9/1603 6:52 PM,3/2/1608 6:34 PM,1,37.288490,2.876813,47.532803,24.655589,9.131254,2,2,,3,2,1,157,1,3,2,13.582948
6e32fa72,6/19/1602 7:27 AM,10/8/1609 3:29 PM,,5.221804,15.435405,38.156900,143.177164,23.554192,2,3,4,4,1,2,145,2,2,,26.003556
6e32fa9b,5/18/1604 1:21 AM,10/7/1612 9:41 PM,2,18.736693,27.403868,8.845899,55.549717,41.525020,2,3,3,3,1,2,133,2,,,37.769296
6e32fb15,1/15/1606 11:31 AM,12/16/1607 12:26 AM,2,51.636462,82.803094,76.069154,101.632155,15.195244,,2,2,2,1,2,77,2,3,1,93.793356
6e32fb2d,8/27/1602 10:57 PM,11/18/1612 2:11 AM,2,3.747295,25.321848,60.711178,256.813020,23.558950,1,2,4,3,1,2,135,2,2,1,36.319008
6e32fb32,3/20/1606 10:18 PM,11/26/1609 4:20 AM,2,39.659241,70.480167,93.534276,115.017696,38.600904,2,2,4,4,1,2,90,3,5,,80.564024
6e32fb42,4/16/1603 2:40 AM,10/15/1612 2:39 PM,2,78.621607,22.410389,29.132692,20.186498,35.643426,2,2,3,3,1,2,138,2,3,,32.911743
6e32fb77,5/13/1605 11:51 PM,10/14/1610 6:31 AM,,12.935661,57.925729,,50.317402,2.969223,2,3,4,3,1,2,102,2,2,1,68.925455
6e32fb94,5/10/1605 11:53 AM,1/11/1611 3:46 PM,,76.605566,31.845311,7.361006,75.478614,13.524645,,2,2,4,1,2,128,2,2,1,42.614391
6e32fbff,8/28/1606 7:59 AM,3/24/1610 4:11 AM,2,,42.796722,102.868405,62.861911,65.853407,2,2,3,,1,2,117,2,2,1,53.320667
6e32fc05,5/12/1603 12:38 PM,5/20/1607 4:56 AM,,,3.381419,22.422317,128.969827,16.117853,2,3,2,3,1,2,157,2,2,,13.558448
6e32fc2b,5/9/1603 11:22 AM,11/8/1611 7:32 PM,2,,25.000582,,117.355354,14.162150,2,3,3,3,1,2,135,3,2,1,35.596694
6e32fc7f,3/23/1600 2:27 PM,9/25/1608 1:40 PM,2,68.065792,4.532771,7.751792,96.364955,17.243011,2,3,2,2,1,1,155,2,3,2,14.987688
6e32fc83,11/11/1606 8:52 AM,1/16/1610 5:57 AM,2,127.286034,15.377304,32.661320,79.994270,7.847445,,4,4,3,1,2,145,3,2,1,25.488431
6e32fcda,1/8/1602 10:12 PM,12/9/1612 7:31 PM,2,10.261888,3.505321,76.593255,30.426826,24.279057,1,4,2,2,1,2,156,2,4,1,13.888761
6e32fce0,6/9/1604 3:48 PM,3/1/1612 10:40 AM,2,,10.896033,21.292100,2.420943,27.232065,2,4,3,4,1,2,149,2,3,1,21.563332
6e32fd4e,4/16/1600 10:33 PM,9/21/1609 3:42 AM,2,118.755747,48.419562,22.865964,57.455086,9.827720,1,3,2,,1,2,112,2,4,1,59.268591
6e32fd62,11/13/1603 3:36 AM,12/2/1611 7:15 PM,2,32.248313,49.698797,60.718315,17.275272,40.277726,2,4,2,3,1,2,110,2,2,1,60.548922
6e32fdc9,10/16/1605 12:47 PM,4/4/1610 10:46 PM,,71.175365,1.861211,32.795782,140.677330,4.459521,2,3,2,3,1,1,158,2,4,,12.606604
6e32fde6,11/11/1602 6:35 AM,7/16/1610 11:50 AM,2,61.379609,105.414407,,40.477348,29.988363,,4,3,2,1,2,55,2,2,1,115.448305
6e32fe33,2/19/1603 1:53 PM,4/16/1607 9:18 PM,2,76.461470,0.058365,58.102278,138.547952,7.455849,2,2,2,4,1,2,160,2,2,1,10.312411
6e32fe46,11/1/1603 4:25 PM,1/26/1610 7:11 PM,,,98.123840,28.451716,71.616030,0.969188,2,4,2,3,1,2,62,2,2,1,108.571974
6e32fe92,5/14/1604 3:37 PM,12/25/1608 12:25 PM,2,17.339394,15.454288,11.657551,18.136045,18.488810,2,3,3,3,1,2,145,2,2,1,25.625722
6e32fe99,5/17/1601 1:33 AM,5/13/1608 6:46 AM,,30.694455,50.808563,69.409121,97.039068,27.869314,1,3,3,3,1,2,109,2,3,,61.075428
6e32fec1,1/26/1602 10:32 AM,6/8/1609 3:20 PM,2,12.178779,,37.835337,143.824629,32.292319,2,3,4,2,1,2,74,2,,1,
6e32ff5a,9/28/1602 3:15 PM,2/24/1608 5:41 PM,2,14.961595,33.081598,63.105867,,39.492697,2,4,3,4,1,2,127,2,4,1,43.254974
6e32ff84,5/11/1604 4:17 AM,5/26/1610 4:29 PM,2,79.529939,86.958695,15.748612,101.004157,0.189549,2,3,3,3,1,2,73,3,2,1,97.554894
6e32ff8a,1/19/1600 9:44 AM,2/28/1610 10:56 AM,1,91.545080,27.220175,,206.321449,10.865754,2,4,2,3,2,2,133,1,2,1,37.360412
6e32ffa4,6/4/1603 6:38 AM,9/5/1608 5:18 AM,2,7.595206,5.330852,65.506325,39.364278,14.622978,2,2,4,3,1,,155,3,4,,15.533157
6e32ffbc,9/7/1605 6:11 AM,3/21/1609 5:54 AM,2,57.574187,29.120198,40.854673,198.464259,6.107347,2,3,4,,1,2,131,2,2,,39.890124
6e32ffd2,3/26/1605 6:32 PM,7/26/1609 5:28 PM,2,,14.219498,7.270673,141.320646,44.026502,2,3,4,2,1,2,146,3,,1,24.828360
6e33007d,12/24/1601 7:59 AM,10/10/1607 2:22 AM,2,11.223673,44.924329,95.097804,38.676655,11.688612,2,,4,4,1,2,115,2,5,1,55.379408
6e3300db,10/7/1601 4:13 AM,11/9/1612 10:53 AM,2,55.033296,3.663680,94.561786,63.459487,23.939544,,3,3,2,1,2,156,2,4,1,14.663376
6e330116,11/7/1603 11:35 PM,9/8/1609 5:52 AM,1,140.765069,14.922413,41.874321,12.181591,28.537554,2,4,2,3,2,2,145,1,2,1,25.259528
6e330143,4/21/1605 6:26 AM,9/14/1611 1:27 PM,,91.583844,47.335325,57.560452,194.305750,46.999961,2,3,,2,1,1,113,2,5,2,57.401681
6e330165,6/27/1606 12:16 AM,2/5/1611 12:13 PM,2,54.045793,55.307181,93.224660,20.762906,12.283532,2,4,2,,1,2,105,2,2,1,65.780303
6e330186,3/12/1606 6:42 AM,11/21/1611 5:42 PM,2,4.762615,19.082156,52.283547,53.132043,23.221417,2,4,3,,1,2,141,2,2,1,29.097251
6e33018a,3/6/1605 10:42 AM,1/14/1608 5:44 PM,,18.596349,48.928472,14.707162,3.182062,23.218664,1,2,4,2,1,2,111,2,3,1,59.326511
6e3301c1,10/21/1605 1:13 AM,9/1/1610 7:26 AM,2,,2.535848,1.470792,145.075626,77.424140,2,3,3,4,1,2,157,2,2,1,13.133056
6e3302d7,8/21/1605 5:49 PM,8/14/1608 3:38 AM,2,43.864893,88.027636,29.040239,221.523204,36.697346,2,3,2,,1,1,72,2,5,2,98.113996
6e330322,5/6/1605 6:22 PM,11/17/1612 4:37 PM,,59.620884,52.327569,11.574883,33.842941,51.333010,2,4,4,,1,2,108,2,4,1,63.248130
6e33034a,12/22/1606 6:23 AM,1/27/1609 6:24 PM,2,81.339217,88.552196,45.914247,145.668308,60.356525,2,2,4,,1,2,71,2,4,,99.468249
6e330350,7/23/1605 7:17 PM,10/20/1607 8:58 AM,1,58.513289,90.848300,2.777496,79.924007,23.725685,1,3,2,4,2,2,69,1,3,,101.820193
6e330392,10/27/1606 1:23 PM,9/7/1610 10:45 AM,2,14.199361,3.560626,137.614549,12.661509,30.831469,2,4,3,4,1,2,156,2,5,1,13.616339
6e3303cf,6/2/1600 7:40 PM,1/12/1608 1:37 AM,2,78.473017,53.460631,50.836758,60.531135,7.556717,2,3,4,3,1,1,107,2,,,64.262597
6e330415,1/27/1602 7:54 PM,9/15/1608 7:47 AM,2,,86.730038,81.875200,9.758893,7.850740,,2,4,3,1,2,73,3,5,1,97.693983
6e3304db,9/9/1600 4:52 AM,1/10/1608 4:58 AM,2,18.145284,,53.572677,267.741413,18.109834,2,2,2,2,1,2,74,2,3,1,
6e3304e9,9/7/1604 10:13 AM,5/20/1610 10:26 PM,2,38.522382,101.997368,,142.358813,46.647237,2,3,2,4,1,2,58,3,2,1,112.313910
6e330551,8/24/1606 6:52 AM,12/18/1611 1:31 PM,2,12.576751,33.705435,69.170951,25.740817,13.605835,,2,3,3,1,1,126,2,2,2,43.921213
6e33056f,8/13/1606 3:55 AM,7/2/1607 6:43 AM,2,78.308978,17.228522,58.656519,131.586706,60.441282,2,4,4,2,1,1,143,2,5,2,27.815448
6e3305b1,4/19/1606 6:25 AM,9/1/1612 2:27 PM,2,98.678272,30.130374,6.049395,175.584024,30.828451,2,2,4,3,1,2,130,2,2,,40.461442
6e330684,12/26/1601 7:31 AM,7/27/1612 7:54 AM,1,107.988488,2.924984,49.752545,118.022410,42.705875,2,,2,2,2,2,157,1,2,1,13.793728
6e3306c9,2/28/1606 5:31 PM,2/15/1611 9:46 AM,,25.209379,,131.900345,40.164975,31.701580,2,4,4,2,1,2,74,2,2,,
6e33074e,7/14/1602 5:39 PM,2/28/1609 3:11 AM,2,27.936530,23.956269,61.860813,28.694753,32.314647,2,3,3,,1,2,136,3,4,,34.648998
6e330770,10/1/1602 11:29 PM,7/10/1608 2:12 AM,2,42.310386,20.955176,8.068476,47.620881,2.280422,2,4,3,,1,2,139,3,2,1,31.426842
6e33079f,7/15/1604 11:44 AM,5/17/1609 4:49 AM,2,49.115152,17.502167,31.887349,46.688955,12.986163,2,,4,2,1,2,142,2,5,1,28.501749
6e33081a,8/21/1600 6:24 AM,8/10/1611 10:35 PM,,6.907654,72.234662,61.097109,293.944158,24.770015,2,4,2,2,1,2,88,2,4,1,82.940191
6e330832,8/3/1604 6:15 AM,6/28/1607 7:47 AM,2,87.431099,0.226289,0.270108,23.776124,41.556074,2,3,3,4,1,2,160,2,4,1,10.253588
6e330859,11/16/1602 11:14 PM,3/20/1610 4:36 AM,2,43.808217,40.377811,40.092399,49.952393,18.233495,2,2,3,4,1,1,120,3,4,2,50.958333
6e3308e7,8/18/1602 1:27 AM,7/15/1611 1:10 AM,2,80.885707,40.420099,32.658790,,8.516242,2,3,3,3,1,1,120,2,5,2,50.524855
6e330909,12/2/1606 1:22 PM,11/12/1607 8:12 AM,2,90.597421,87.644318,29.089207,62.159043,49.182756,,4,4,4,1,2,72,2,3,,98.110920
6e33093d,11/17/1600 10:35 AM,2/28/1610 6:35 PM,2,34.701098,4.013277,128.037935,112.419526,20.477852,2,2,3,2,1,2,156,3,5,,14.858106
6e330947,8/18/1602 7:15 PM,10/7/1608 3:59 AM,2,75.413552,48.615709,27.324394,59.201162,2.869658,2,2,4,4,1,2,111,3,2,1,58.852118
6e330956,2/4/1603 5:42 PM,11/5/1609 4:39 PM,2,41.498265,63.448160,46.329052,195.618896,49.880806,2,2,3,4,1,2,97,3,2,1,73.910774
6e330961,4/12/1605 8:47 AM,3/15/1608 8:35 AM,2,6.600701,89.903397,60.739458,50.832635,50.324524,2,3,3,4,1,2,70,3,2,1,100.473190
6e330a18,6/28/1604 12:22 AM,9/21/1611 1:45 PM,2,0.890137,112.642941,108.583496,84.340210,17.476307,2,4,4,4,1,2,47,2,3,1,122.825498
6e330a3a,9/25/1604 7:50 PM,1/22/1608 2:21 AM,2,27.372514,126.451795,64.356664,164.834312,38.530270,2,4,4,3,1,1,34,2,2,,137.025263
6e330a51,9/27/1602 1:22 PM,8/11/1610 10:43 PM,2,34.578649,5.987801,32.170489,23.433700,57.330778,1,3,2,3,1,2,154,2,3,1,16.129373
6e330a74,9/27/1605 5:34 AM,2/3/1610 2:49 AM,,20.130928,48.229502,67.750208,274.510684,45.840130,1,3,4,3,1,2,112,3,2,1,58.880610
6e330ae5,2/7/1600 12:46 PM,10/11/1607 4:50 AM,2,58.035657,128.164350,41.697427,51.785534,33.270926,2,3,2,4,1,2,32,2,5,1,138.869387
6e330b0a,1/18/1605 2:44 AM,5/6/1609 5:49 AM,2,20.877113,44.278414,75.636129,30.569360,87.334035,2,2,2,2,1,2,116,2,2,1,54.737969
6e330b23,12/10/1606 4:13 AM,3/19/1610 10:42 AM,2,87.830482,28.245955,100.971465,25.876946,38.494807,2,4,4,4,1,2,132,2,2,1,38.565251
6e330b74,7/6/1606 4:10 AM,10/1/1610 5:22 PM,2,5.933847,65.627362,40.655195,41.864939,24.379176,2,4,3,3,1,2,94,3,2,,76.370273
6e330c2a,5/19/1601 3:31 AM,4/9/1612 2:47 AM,2,68.664772,23.601908,64.542262,125.859200,51.999627,2,,3,4,1,1,136,3,5,2,33.876477
6e330c72,4/5/1605 11:28 AM,11/25/1608 7:13 AM,,20.718981,7.800937,,171.542028,9.200517,2,4,,3,1,2,152,2,2,1,18.690711
6e330cbc,1/25/1602 3:39 AM,2/9/1609 3:33 AM,2,115.020012,12.311715,,243.953194,12.415991,2,3,,4,1,2,148,2,4,1,23.007453
6e330cc8,9/15/1600 3:19 PM,12/14/1611 5:35 AM,2,,120.578307,3.318286,30.353297,13.503130,2,2,2,2,1,2,39,2,3,1,130.683963
6e330cd4,5/12/1603 3:40 AM,6/5/1612 10:16 AM,2,29.478665,7.194203,,171.204332,4.769043,2,2,2,2,1,2,153,2,2,1,17.633190
6e330d73,10/13/1604 8:41 PM,6/7/1610 12:34 AM,2,6.393889,110.665700,96.932272,70.199583,22.776143,2,2,4,3,1,1,49,2,,2,121.409352
6e330d99,7/19/1604 12:53 AM,5/8/1612 1:19 AM,2,16.770733,5.716641,59.821370,55.736555,57.867607,,2,4,3,1,2,154,3,4,1,15.844545
6e330dba,2/20/1600 11:27 AM,3/17/1609 4:10 AM,2,,34.001845,4.104978,155.887292,54.428231,1,2,2,3,1,2,126,2,2,1,44.307558
6e330dcc,1/25/1600 10:10 PM,6/20/1607 11:51 PM,2,90.095418,77.775500,25.944647,64.996907,23.843077,2,3,4,4,1,1,82,3,4,,88.741578
6e330e06,12/23/1604 4:13 AM,4/5/1608 11:17 AM,2,121.439024,71.377780,125.097189,87.116241,75.744071,2,4,4,2,1,2,89,2,2,1,82.257115
6e330e4d,6/1/1606 4:21 PM,4/7/1610 9:51 PM,,,34.655919,74.953533,51.476633,23.392029,2,3,3,4,1,2,125,2,5,1,45.530604
6e330e7b,12/16/1601 3:56 PM,10/13/1610 6:55 AM,2,1.940549,44.526288,3.485088,159.982448,43.524631,2,2,4,3,1,1,115,2,4,2,54.879468
6e330e85,11/21/1602 8:51 AM,1/6/1609 1:57 AM,2,,92.026063,15.305536,110.407410,60.541039,2,2,2,4,1,2,68,3,3,1,102.735779
6e330f03,5/16/1601 2:13 PM,3/16/1612 9:47 AM,2,,89.520171,26.012396,166.393160,9.965697,2,2,2,2,1,1,70,2,2,2,100.426321
6e33101b,10/18/1600 1:38 PM,2/22/1610 6:28 AM,2,100.450517,31.887664,42.303383,70.633948,14.893761,2,3,2,3,1,2,128,2,5,1,42.724796
6e33104a,5/23/1604 11:37 AM,1/23/1610 12:37 PM,1,5.501624,105.613731,38.609331,65.493674,19.568490,,4,3,2,2,2,54,1,2,1,115.741080
6e331059,2/23/1600 9:32 AM,11/21/1607 8:15 AM,2,9.384530,95.368790,93.696175,172.327885,71.736513,2,,4,4,1,2,65,3,5,1,106.115969
6e3310ca,4/2/1606 10:37 AM,10/8/1609 9:51 PM,2,,29.357193,43.597814,31.516209,5.019306,2,4,2,2,1,2,131,2,3,1,39.886411
6e331114,9/15/1603 8:16 AM,8/16/1607 11:38 AM,2,79.061500,105.598460,11.504236,155.784614,1.541346,2,3,2,2,1,2,54,3,4,1,115.789310
6e331116,4/17/1606 4:30 PM,5/8/1607 10:23 AM,2,6.671626,19.637724,30.659714,145.888665,28.717368,2,3,4,2,1,1,140,2,5,2,30.437734
6e331133,4/6/1602 3:49 PM,2/12/1607 3:17 PM,2,10.628901,31.197187,76.780631,37.134757,85.150105,2,2,2,4,1,1,129,2,2,,41.951225
6e331168,4/3/1606 1:56 PM,2/8/1609 7:41 PM,2,39.836125,,102.512507,152.640376,40.745083,2,,2,4,1,2,74,3,2,,
6e3311a4,2/22/1603 5:27 PM,9/28/1610 9:34 PM,2,,26.088497,8.605839,30.240997,16.338806,2,4,2,3,1,,134,3,5,1,36.400896
6e331235,7/4/1600 6:10 PM,1/15/1608 6:11 AM,2,7.924987,51.576599,93.506585,128.641794,8.043850,2,,3,2,1,2,108,2,2,,62.035519
6e331252,11/9/1604 7:35 AM,9/11/1612 6:36 AM,2,78.242041,66.639474,34.418017,86.196928,39.471178,,4,4,4,1,2,93,2,2,1,76.647342
6e331258,12/6/1600 1:43 AM,8/28/1611 7:18 PM,2,55.137273,13.464563,25.212004,73.012099,38.585006,2,3,4,2,1,,147,3,,1,24.365194
6e33131f,2/5/1604 11:40 AM,7/8/1607 11:44 AM,2,19.738076,27.372156,152.234051,60.666080,54.677096,2,2,4,2,1,2,133,2,2,,38.110264
6e33133f,3/19/1600 9:50 AM,6/17/1609 3:48 PM,2,94.509283,95.766879,23.548347,216.007676,1.139976,1,,2,2,1,2,64,3,4,1,106.412767
6e3313b4,1/4/1606 2:26 PM,8/15/1612 6:17 PM,,72.852687,6.085939,,73.055729,16.045168,2,2,3,4,1,2,154,2,4,1,16.211450
6e3313c8,5/12/1606 5:29 AM,7/20/1610 8:58 PM,2,11.535362,6.028496,53.263479,175.869160,74.075950,1,3,4,4,1,2,154,2,2,1,16.031621
6e3313d3,11/12/1601 10:36 PM,6/22/1611 4:43 PM,2,43.469806,83.816482,86.579850,159.981226,14.551076,2,,2,2,1,2,76,3,2,1,93.898654
6e3313fc,2/11/1601 4:47 PM,4/27/1609 6:24 PM,2,39.018028,49.258507,21.292288,127.209063,45.256953,2,4,3,4,1,2,111,2,2,1,59.567448
6e331407,12/21/1600 8:37 AM,10/17/1610 8:13 PM,1,,50.708250,64.210772,122.838762,41.026139,2,3,4,4,2,2,109,1,2,1,61.435604
6e33142d,1/9/1604 5:48 AM,8/24/1612 1:53 AM,2,14.919492,45.072034,55.741445,66.629981,33.694768,,4,2,4,1,2,115,2,2,1,55.082945
6e331495,11/25/1605 8:25 PM,6/16/1611 5:18 AM,2,37.811274,96.391568,1.995154,50.957233,32.006806,2,4,3,2,1,2,64,2,4,1,107.253975
6e3314ca,3/2/1606 5:54 AM,3/11/1609 6:25 PM,2,0.976950,22.199523,76.246532,82.162062,2.932640,,4,2,2,1,2,138,2,2,,32.851764
6e3314d1,9/5/1606 5:31 AM,5/7/1611 7:38 PM,1,21.392397,,99.955663,54.197747,80.461893,1,2,4,2,2,,74,1,2,,
6e3314f7,1/11/1605 2:21 PM,3/1/1610 5:30 PM,2,49.276972,87.348753,65.667388,93.571794,89.172038,2,4,3,4,1,2,73,2,,1,97.358838
6e33151d,1/3/1604 12:41 AM,9/23/1609 11:44 AM,2,13.932518,12.434417,,191.052432,24.256320,1,2,4,2,1,1,148,2,3,2,22.648094
6e331586,12/13/1600 8:45 AM,4/1/1607 10:40 AM,2,82.082076,40.813302,12.296099,41.195811,15.793510,2,4,4,3,1,,119,3,4,,51.221486
6e331597,5/15/1606 2:47 AM,7/16/1609 10:17 PM,1,60.853643,4.105784,56.540915,155.337280,73.111063,2,2,2,4,2,,156,1,2,1,14.231855
6e3315fb,6/4/1604 11:51 AM,7/16/1611 12:30 PM,2,,41.374632,15.123138,70.161868,62.788606,1,2,3,3,1,,119,2,3,1,52.128146
6e331603,3/12/1603 3:56 AM,5/2/1611 5:32 PM,2,127.811560,53.468348,74.287169,,1.902799,2,2,2,4,1,2,107,2,3,,64.360571
6e33160a,6/14/1605 1:21 PM,7/10/1607 10:24 AM,2,,12.030761,27.306807,67.253953,10.553768,2,,3,3,1,2,148,2,4,1,22.382193
6e331636,1/20/1604 7:47 AM,7/18/1611 10:54 AM,2,,40.461154,12.846830,18.226095,49.433988,1,3,,3,1,2,120,2,,1,51.052624
6e33168a,2/16/1601 4:10 AM,8/17/1612 6:37 AM,2,42.983631,13.173468,10.801444,34.863693,34.105196,2,,3,3,1,2,147,2,2,1,23.997146
