House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house,Builder,Golden Grains
6e33c483,11/22/1601 7:38 PM,9/11/1609 5:59 PM,2.0,71.896585,11.089235,80.242917,153.37323500000002,30.928140000000003,2.0,3.0,3.0,,1,2.0,149,2,2.0,1.0,21.860256,4,1376349
6e33c486,8/18/1603 6:45 AM,3/20/1611 3:10 PM,,,62.855185,81.185316,97.787194,55.01116700000001,1.0,3.0,4.0,2.0,1,2.0,97,2,2.0,,73.526391,4,1140824
6e33c489,9/28/1600 2:23 PM,11/17/1609 10:18 AM,2.0,25.970202,,67.45066700000001,125.61412,88.55771,2.0,4.0,2.0,2.0,1,2.0,74,2,2.0,1.0,,4,1193860
6e33c48d,1/12/1604 7:11 PM,7/27/1610 3:55 PM,2.0,16.359385999999997,72.415205,74.771253,77.184543,77.113303,2.0,2.0,2.0,2.0,1,1.0,88,2,3.0,2.0,83.133189,4,1023739
6e33c497,2/23/1601 7:52 AM,8/12/1610 7:49 AM,,37.959258,25.121975,35.422646,130.389769,51.289114,2.0,2.0,3.0,4.0,1,2.0,135,2,2.0,1.0,35.762632,4,1333997
6e33c49c,5/1/1603 6:20 PM,3/22/1607 4:33 AM,2.0,102.97045899999999,44.094318,28.967937,185.429822,61.885304000000005,,4.0,4.0,3.0,1,2.0,116,3,3.0,1.0,54.638831999999994,4,1307690
6e33c4a6,12/7/1601 9:28 PM,12/11/1608 12:13 PM,2.0,47.810173,100.531307,116.88341000000001,,58.464243999999994,2.0,2.0,3.0,3.0,1,1.0,59,3,2.0,2.0,110.624173,4,965391
6e33c4b3,8/1/1603 9:23 PM,5/15/1608 2:17 AM,,39.266104,17.927254,108.87661100000001,15.735856,22.540305,2.0,2.0,2.0,2.0,1,2.0,142,2,,1.0,28.093237,4,1377891
6e33c4d0,9/1/1601 10:16 AM,12/17/1611 8:20 AM,2.0,13.011497,19.194048000000002,16.504669,10.851773,10.574145,2.0,3.0,3.0,4.0,1,1.0,141,3,,2.0,30.108072999999997,4,1499741
6e33c4d9,12/16/1603 8:40 AM,1/11/1610 2:37 AM,2.0,6.216632,23.753968,104.13991,29.295718,27.938515000000002,2.0,3.0,2.0,,1,2.0,136,2,5.0,1.0,33.993565999999994,4,1420600
6e33c4dc,2/24/1606 10:59 PM,6/17/1612 2:40 AM,2.0,27.090669000000002,33.490429999999996,62.861641000000006,151.1692,42.197398,2.0,4.0,4.0,,1,2.0,127,2,2.0,1.0,43.858290000000004,4,1393033
6e33c4df,3/25/1600 10:26 AM,10/15/1609 6:24 AM,2.0,132.806183,91.78269399999999,29.123239,70.885226,42.051621000000004,2.0,4.0,4.0,2.0,1,2.0,68,2,,1.0,102.620345,4,1093828
6e33c4f6,7/12/1605 12:21 AM,10/27/1607 1:10 PM,2.0,,99.07797,72.317187,200.26649799999998,35.639452,2.0,4.0,4.0,2.0,1,1.0,61,2,2.0,,110.027045,4,1052877
6e33c4fa,5/25/1602 1:55 PM,7/12/1609 1:46 PM,2.0,,135.332837,3.8535199999999996,43.690577000000005,64.921217,2.0,4.0,3.0,3.0,1,2.0,25,2,2.0,1.0,145.93385800000001,4,984070
6e33c501,2/24/1606 7:47 AM,6/11/1607 3:34 AM,2.0,3.68269,8.146945,13.007128,49.900964,15.345304,1.0,2.0,3.0,4.0,1,2.0,152,2,5.0,1.0,18.271166,4,1658840
6e33c50c,4/5/1604 4:29 AM,5/1/1610 3:58 AM,2.0,11.338038000000001,35.009529,57.684148,129.01887,9.014167,2.0,2.0,2.0,4.0,1,,125,3,2.0,1.0,45.072559999999996,4,1373278
6e33c519,4/6/1600 10:46 PM,7/4/1612 10:12 AM,2.0,46.129606,54.679051,111.65061299999999,65.053106,87.680092,2.0,2.0,2.0,2.0,1,2.0,105,2,2.0,1.0,65.631475,4,1038621
6e33c530,5/11/1602 2:46 AM,4/26/1607 9:23 PM,2.0,86.302982,34.980917,,52.846272,10.923847,2.0,2.0,4.0,3.0,1,2.0,125,3,3.0,1.0,45.453579,4,1369384
6e33c535,1/14/1600 2:58 PM,8/21/1611 3:29 AM,2.0,8.064364,32.579524,30.344853000000004,51.011702,35.782951000000004,2.0,3.0,2.0,2.0,1,,127,3,2.0,,42.77532,4,1300083
6e33c538,7/28/1604 6:51 AM,7/23/1608 5:41 PM,2.0,35.564837,83.119109,,85.239476,11.081607,,4.0,3.0,,1,2.0,77,2,2.0,1.0,93.170837,4,1243230
6e33c55f,6/8/1600 9:30 AM,4/26/1610 11:16 PM,,13.391092,16.480313,,149.395375,25.565072,2.0,,4.0,2.0,1,2.0,144,2,2.0,1.0,27.0949,4,1410692
6e33c567,4/16/1606 3:19 AM,12/8/1611 10:42 AM,1.0,13.222119000000001,37.935093,36.110009000000005,46.002612,24.14166,,3.0,3.0,4.0,2,,122,1,5.0,1.0,48.183326,4,1445743
6e33c575,1/15/1606 1:37 PM,3/12/1612 1:19 AM,2.0,,27.804437,39.668602,78.64405,7.959852000000001,2.0,4.0,4.0,3.0,1,2.0,132,2,4.0,1.0,37.869624,4,1462861
6e33c597,3/1/1605 9:12 PM,6/6/1610 10:44 PM,2.0,74.372465,116.17268899999999,8.710542,152.363945,11.339305,1.0,2.0,3.0,4.0,1,2.0,44,2,4.0,,126.391099,4,949455
6e33c59e,5/1/1600 7:56 AM,4/17/1608 2:54 PM,2.0,6.024853,135.267108,,12.832078,53.732729000000006,2.0,,4.0,3.0,1,2.0,25,2,5.0,1.0,145.509619,4,999840
6e33c5aa,11/1/1605 10:34 AM,1/5/1612 9:21 AM,2.0,68.181454,96.70674100000001,51.028587,153.347454,54.001985999999995,2.0,2.0,3.0,3.0,1,2.0,63,2,4.0,1.0,107.60603300000001,4,992772
6e33c5b7,3/16/1601 6:38 AM,3/8/1607 2:39 PM,2.0,34.017373,95.978654,10.4124,88.923019,2.661391,2.0,4.0,2.0,4.0,1,2.0,64,2,2.0,1.0,106.3076,4,1187691
6e33c5c0,3/18/1603 8:11 PM,11/16/1610 10:14 AM,2.0,123.82558200000001,118.24959199999999,14.671119000000001,127.64849199999999,2.848029,2.0,4.0,4.0,3.0,1,2.0,42,2,2.0,,128.561681,4,992511
6e33c5c9,10/5/1600 8:32 PM,7/9/1608 2:45 AM,,,46.264305,31.173379999999998,137.563186,43.530796,1.0,3.0,3.0,,1,2.0,114,2,2.0,1.0,56.594692,4,1287468
6e33c5dc,9/17/1605 5:28 AM,11/15/1612 6:33 PM,2.0,96.297899,5.439472,81.817677,66.888108,13.670626,2.0,2.0,4.0,4.0,1,2.0,155,2,,1.0,15.576222,4,1450900
6e33c5ed,2/5/1602 11:55 AM,7/21/1612 10:42 AM,2.0,21.741064,2.913693,,116.024965,15.91731,2.0,2.0,4.0,2.0,1,2.0,157,2,2.0,1.0,13.231893,4,1475423
6e33c5f3,3/14/1603 8:55 PM,11/17/1612 2:18 PM,2.0,47.297769,119.44061299999998,14.044735999999999,4.421856,43.448035,2.0,3.0,3.0,4.0,1,2.0,41,3,4.0,1.0,129.613539,4,1024996
6e33c5f8,8/22/1606 11:27 AM,2/14/1609 12:41 AM,2.0,118.75850200000001,35.264784999999996,18.356762,105.011995,27.141219,2.0,4.0,4.0,3.0,1,2.0,125,2,2.0,,45.37158,4,1392092
6e33c604,11/4/1604 10:58 AM,7/6/1607 7:43 PM,2.0,40.379476000000004,113.898348,54.369078,187.247175,24.817764999999998,2.0,4.0,3.0,2.0,1,2.0,46,3,4.0,1.0,123.90879199999999,4,1074226
6e33c610,3/3/1600 12:49 PM,5/23/1609 2:27 AM,2.0,4.050003,,59.008739,121.43836399999999,14.585505,1.0,3.0,2.0,,1,2.0,74,2,2.0,1.0,,4,1266243
6e33c61a,5/5/1601 9:48 PM,7/14/1607 9:39 AM,2.0,133.303358,33.225726,19.353329000000002,141.71199099999998,14.548271,2.0,3.0,4.0,,1,2.0,127,2,2.0,1.0,43.243134999999995,4,1374074
6e33c626,3/27/1603 8:32 AM,9/13/1612 12:37 AM,1.0,83.727428,21.649593,121.49159399999999,201.652221,4.497952,2.0,3.0,3.0,2.0,2,2.0,138,1,3.0,1.0,32.581327,4,1195050
6e33c62a,12/26/1606 4:56 AM,3/21/1612 5:19 PM,,38.696284000000006,79.22993000000001,,52.257554999999996,79.72358299999999,2.0,3.0,2.0,2.0,1,2.0,81,2,2.0,,90.214836,4,1069394
6e33c631,3/16/1600 3:12 PM,6/6/1608 6:45 PM,1.0,45.723009999999995,18.169960999999997,11.012943,156.92149799999999,31.969659000000004,2.0,3.0,3.0,2.0,2,2.0,142,1,3.0,1.0,28.850146999999996,4,1349805
6e33c633,7/26/1605 8:59 PM,6/28/1611 8:12 AM,2.0,33.653689,49.767621999999996,,127.90733999999999,33.49341,2.0,4.0,3.0,,1,2.0,110,2,,1.0,60.570402,4,1323465
6e33c640,3/3/1606 8:23 PM,9/10/1611 2:28 AM,2.0,0.068464,93.600134,147.79963,56.416502,40.770387,2.0,2.0,4.0,4.0,1,2.0,66,3,2.0,1.0,103.849437,4,1100897
6e33c645,12/17/1604 5:36 PM,12/26/1610 9:53 AM,1.0,6.6421600000000005,3.8464339999999995,49.595983000000004,76.008718,25.841514,2.0,3.0,4.0,3.0,2,1.0,156,1,4.0,2.0,14.485420000000001,4,1500012
6e33c64c,4/25/1600 5:45 PM,2/27/1610 10:56 PM,2.0,7.45966,113.432675,32.438459,36.804096,10.414344,2.0,2.0,2.0,4.0,1,1.0,47,2,2.0,,124.23811599999999,4,941964
6e33c666,5/28/1600 9:33 PM,9/23/1608 3:38 AM,2.0,,17.447704,40.240199,44.315989,84.35077700000001,1.0,,4.0,2.0,1,2.0,143,2,2.0,1.0,28.088146999999996,4,1388742
6e33c66f,7/22/1600 5:26 AM,1/3/1612 7:55 AM,2.0,105.725587,33.868555,17.089606,199.257022,4.093113,2.0,3.0,4.0,2.0,1,2.0,126,2,,1.0,44.755492,4,1315834
6e33c682,6/14/1605 5:47 PM,7/7/1612 10:30 AM,2.0,51.270363,79.754012,,160.34028999999998,24.566538,1.0,3.0,4.0,3.0,1,2.0,80,2,5.0,1.0,90.311491,4,1219758
6e33c695,10/16/1606 2:21 AM,8/26/1608 7:29 PM,2.0,,14.097822,,225.523394,42.243922,1.0,3.0,3.0,2.0,1,1.0,146,2,4.0,2.0,24.192002,4,1403989
6e33c6a4,7/7/1601 5:53 AM,3/2/1612 3:16 PM,2.0,122.458727,42.131972,19.67158,4.1994940000000005,14.572034,2.0,3.0,2.0,3.0,1,1.0,118,2,3.0,2.0,52.13816,4,1201043
6e33c6be,8/6/1600 3:14 AM,8/24/1608 7:38 AM,2.0,39.390778000000005,21.818069,51.795481,147.166034,17.323132,2.0,3.0,3.0,,1,2.0,138,2,2.0,,32.166165,4,1334464
6e33c6c3,3/20/1603 9:11 PM,6/11/1608 12:13 PM,,38.516201,,,30.396094,46.730321,2.0,3.0,3.0,2.0,1,2.0,74,2,2.0,1.0,,4,1331832
6e33c6ca,10/7/1603 4:27 PM,3/17/1608 5:31 AM,2.0,136.463619,124.543902,14.762963000000001,22.585931,8.237523,2.0,2.0,3.0,2.0,1,1.0,35,2,2.0,2.0,135.323205,4,980482
6e33c6cf,10/9/1603 12:44 AM,9/27/1608 8:58 AM,,24.475324,41.995892,121.0731,7.750735000000001,6.979847,2.0,2.0,2.0,,1,2.0,118,2,2.0,1.0,52.88695799999999,4,1288898
6e33c6df,10/12/1605 9:48 AM,1/22/1608 10:16 PM,2.0,117.799275,76.864147,83.573527,151.970908,38.294343,2.0,3.0,4.0,,1,2.0,83,2,,1.0,86.952718,4,1156355
6e33c6e9,9/18/1600 12:44 PM,5/26/1609 4:47 PM,1.0,29.988359999999997,61.43859499999999,152.545314,113.420029,11.380233,2.0,,2.0,3.0,2,1.0,99,1,,2.0,71.83973399999999,4,1050560
6e33c6eb,8/14/1601 6:15 PM,11/25/1609 1:21 AM,2.0,59.447627000000004,100.547926,47.914459,67.218202,55.201692,2.0,3.0,4.0,4.0,1,2.0,59,2,2.0,1.0,110.986984,4,1073871
6e33c6fb,11/14/1606 9:52 PM,5/15/1610 8:59 PM,2.0,,7.548611,17.454116,,25.214033999999998,2.0,2.0,2.0,4.0,1,2.0,152,2,2.0,1.0,18.355163,4,1500064
6e33c710,1/24/1603 2:49 AM,3/2/1607 5:35 PM,2.0,87.61276600000001,120.142853,135.839275,129.718647,10.411377,2.0,4.0,4.0,4.0,1,2.0,40,2,5.0,1.0,130.95471,4,1028008
6e33c71f,4/5/1604 11:19 PM,1/5/1608 11:29 AM,2.0,29.265735,61.696351,56.268809,256.615707,66.271839,1.0,3.0,4.0,2.0,1,2.0,98,2,,1.0,72.67689,4,1224376
6e33c725,1/2/1606 12:55 AM,9/26/1611 9:48 PM,2.0,37.755164,63.113220999999996,4.809679,73.740072,10.322011999999999,2.0,3.0,4.0,3.0,1,2.0,97,3,2.0,1.0,73.231544,4,1391983
6e33c73a,9/25/1606 10:17 AM,11/7/1609 12:10 PM,2.0,30.194104,9.667866,49.825241,213.00988199999998,73.782529,,2.0,,3.0,1,2.0,150,2,2.0,1.0,20.410757999999998,4,1384715
6e33c740,6/15/1601 11:55 AM,7/16/1608 2:39 PM,2.0,52.396646000000004,11.698979,30.667488,98.06434300000001,36.410765000000005,2.0,3.0,2.0,2.0,1,2.0,148,2,2.0,1.0,22.403620999999998,4,1427605
6e33c756,6/12/1606 7:28 AM,5/17/1609 7:55 PM,2.0,35.746221999999996,38.101214,35.363514,129.585488,27.417406,2.0,3.0,4.0,2.0,1,1.0,122,2,,2.0,48.364266,4,1413889
6e33c769,9/11/1604 9:33 PM,12/15/1611 11:58 AM,2.0,11.65737,23.744222,,51.718555,20.805067,2.0,3.0,3.0,2.0,1,2.0,136,3,3.0,1.0,34.467559,4,1418737
6e33c76e,8/27/1601 2:13 AM,5/22/1608 12:26 AM,2.0,18.209857999999997,114.34907700000001,92.105,16.166956,34.325559999999996,2.0,2.0,4.0,4.0,1,2.0,46,2,,1.0,124.705574,4,1032478
6e33c77c,1/8/1602 9:54 AM,12/28/1612 6:50 AM,2.0,23.011529,0.8362290000000001,46.921813,,0.6321140000000001,2.0,3.0,2.0,2.0,1,2.0,159,2,2.0,1.0,11.382193,4,1463550
6e33c796,6/22/1605 6:53 AM,2/26/1609 10:37 AM,2.0,2.28463,43.633086,68.453935,109.25796100000001,14.58089,2.0,4.0,4.0,,1,2.0,116,3,2.0,1.0,53.855385,4,1464114
6e33c7ae,4/22/1604 6:23 AM,2/22/1610 11:26 AM,2.0,130.875973,107.968804,5.831644,97.058359,40.944691,1.0,4.0,3.0,4.0,1,2.0,52,3,3.0,1.0,118.562683,4,1041416
6e33c7b2,11/14/1602 12:31 PM,10/18/1609 2:39 AM,2.0,,41.161189,20.266187,128.41933600000002,10.739053,2.0,4.0,2.0,4.0,1,2.0,119,2,2.0,1.0,51.672866,4,1368872
6e33c7bd,11/6/1604 1:57 AM,2/8/1607 1:34 AM,2.0,52.562943999999995,35.606627,,55.301584999999996,23.807409,,,4.0,3.0,1,2.0,124,3,4.0,1.0,46.302805,4,1436418
6e33c7ca,3/20/1601 5:18 AM,2/4/1611 3:29 PM,2.0,67.563636,45.283438000000004,33.025889,90.695487,19.308787,2.0,3.0,3.0,3.0,1,2.0,115,2,4.0,1.0,55.645226,4,1265018
6e33c7db,2/3/1602 7:38 PM,12/5/1609 5:26 AM,2.0,9.258598,91.439128,,134.66765900000001,11.528889999999999,1.0,,,4.0,1,2.0,69,3,4.0,1.0,102.169409,4,1090270
6e33c7f3,6/22/1606 7:15 AM,10/21/1611 10:54 AM,2.0,67.13687,19.330233,83.995924,90.47685600000001,57.844664,2.0,2.0,4.0,4.0,1,2.0,141,2,,,29.671202,4,1320672
6e33c7f6,9/9/1601 12:27 PM,5/20/1612 7:35 PM,2.0,6.854614999999999,10.836969,35.846496,122.38309699999999,64.411393,2.0,2.0,,3.0,1,2.0,149,2,2.0,,21.344476999999998,4,1295534
6e33c809,10/26/1602 6:14 AM,6/2/1608 11:57 PM,2.0,95.112786,49.450105,33.912317,65.28727099999999,28.129062,2.0,4.0,3.0,4.0,1,2.0,111,2,,1.0,59.536736,4,1338831
6e33c831,7/25/1606 7:54 AM,4/26/1612 10:30 AM,2.0,11.366809,51.513631,22.706254,158.80651,39.293059,2.0,3.0,4.0,4.0,1,2.0,108,2,2.0,,61.935303000000005,4,1296682
6e33c839,8/26/1602 2:56 AM,2/5/1608 5:39 AM,2.0,52.970835,17.23051,,132.429092,30.478345,2.0,2.0,3.0,4.0,1,2.0,143,2,2.0,,28.092160999999997,4,1355607
6e33c841,7/26/1601 8:37 AM,9/28/1608 11:28 PM,1.0,65.303003,16.27156,32.230396,13.592444,41.743889,,3.0,2.0,4.0,2,2.0,144,1,2.0,,26.537206,4,1350258
6e33c84b,6/25/1601 12:51 PM,11/20/1608 12:16 AM,2.0,3.985327,18.980638,,95.547506,34.585607,2.0,3.0,4.0,2.0,1,2.0,141,2,4.0,,29.228009999999998,4,1383739
6e33c851,1/26/1601 2:19 AM,5/4/1610 6:53 AM,2.0,1.232061,54.959811,3.043572,78.119853,83.897429,2.0,3.0,3.0,2.0,1,2.0,105,3,5.0,1.0,65.80539,4,1340204
6e33c85b,3/17/1601 5:47 PM,2/12/1609 10:26 PM,2.0,,14.601028,28.183417,,13.004897999999999,2.0,4.0,4.0,2.0,1,2.0,145,3,2.0,,25.158928,4,1489869
6e33c861,5/23/1605 9:23 AM,2/1/1612 9:59 AM,1.0,19.851151,143.697555,2.3279959999999997,13.766723999999998,52.601183999999996,2.0,4.0,2.0,3.0,2,2.0,16,1,5.0,1.0,154.072449,4,986716
6e33c873,9/2/1605 9:55 AM,1/11/1607 10:39 AM,2.0,20.376651000000003,40.516432,14.096906,243.23465,35.684346000000005,2.0,3.0,4.0,2.0,1,1.0,119,2,4.0,,51.198035,4,1320052
6e33c879,3/3/1603 5:47 AM,7/23/1608 1:17 PM,2.0,63.177549,3.496317,16.271399,205.885334,26.842437,2.0,2.0,4.0,3.0,1,2.0,157,2,2.0,1.0,14.202195000000001,4,1504924
6e33c87f,3/22/1604 7:18 AM,11/20/1610 5:52 PM,1.0,41.057582000000004,13.320313,,100.692339,44.127746,2.0,,2.0,2.0,2,,147,1,2.0,1.0,23.922792,4,1363338
6e33c882,8/7/1603 1:36 PM,6/15/1611 7:32 AM,2.0,1.8392389999999998,25.884112,39.185955,108.19088500000001,20.2508,2.0,2.0,3.0,2.0,1,2.0,134,3,4.0,,36.706628,4,1343988
6e33c896,2/6/1603 8:32 AM,8/14/1607 10:42 PM,2.0,,44.592617,59.536131000000005,149.036011,74.000438,2.0,3.0,4.0,,1,1.0,115,2,2.0,1.0,54.817094999999995,4,1281240
6e33c89e,12/20/1605 11:10 AM,10/7/1608 10:16 PM,2.0,35.952358000000004,6.903969999999999,24.539310999999998,,29.355039,2.0,3.0,2.0,4.0,1,2.0,153,2,5.0,1.0,17.260893,4,1575484
6e33c8aa,11/15/1602 8:45 AM,6/26/1609 5:59 AM,2.0,59.847972999999996,28.668212,0.122153,111.219994,10.587966,,2.0,3.0,3.0,1,2.0,131,2,2.0,1.0,39.449411,4,1417516
6e33c8b6,6/15/1605 10:48 AM,9/13/1609 3:11 AM,2.0,59.185175,24.066896,66.78904,154.612184,43.066838,2.0,2.0,3.0,3.0,1,,136,3,3.0,1.0,34.62097,4,1328492
6e33c8c2,3/10/1605 4:14 AM,11/15/1609 10:50 AM,2.0,16.279844,20.143867,66.685396,159.57896399999998,83.036096,2.0,4.0,3.0,4.0,1,2.0,140,2,2.0,,30.330646999999995,4,1348170
6e33c8cb,5/16/1601 6:12 AM,11/6/1612 12:59 PM,2.0,39.021245,129.90491,24.127717,27.019308000000002,6.549361,2.0,4.0,4.0,2.0,1,2.0,30,2,3.0,1.0,140.605925,4,970344
6e33c8cd,10/26/1606 6:34 PM,5/19/1609 4:59 AM,2.0,19.038085,21.908720000000002,82.120804,62.495208,53.08831,2.0,3.0,4.0,3.0,1,1.0,138,2,5.0,2.0,32.819604,4,1493096
6e33c8d2,2/18/1603 10:47 AM,2/4/1611 7:47 PM,2.0,1.2044549999999998,36.883953000000005,69.339299,100.606492,29.03207,2.0,2.0,4.0,3.0,1,2.0,123,3,3.0,1.0,47.615808,4,1325257
6e33c8e6,11/26/1604 3:21 AM,7/22/1611 4:39 AM,2.0,65.626243,51.6934,,50.214656,41.820324,2.0,3.0,4.0,4.0,1,1.0,108,2,2.0,,62.49987900000001,4,1236118
6e33c8fc,10/8/1603 12:11 PM,12/19/1610 8:28 PM,2.0,82.770949,52.946564,63.281552000000005,111.047128,0.21606199999999998,1.0,4.0,3.0,4.0,1,2.0,107,2,5.0,1.0,63.602134,4,1336021
6e33c907,5/4/1601 10:54 AM,2/27/1612 7:18 AM,,8.235202000000001,17.096318,18.418006,81.964773,16.511929000000002,2.0,3.0,2.0,2.0,1,2.0,143,2,2.0,1.0,27.227840999999998,4,1426448
6e33c90c,9/18/1601 3:18 PM,7/17/1607 10:38 AM,2.0,,14.782222,4.703453,97.090429,25.862069,2.0,4.0,3.0,3.0,1,2.0,145,2,2.0,1.0,25.767309,4,1529966
6e33c91a,2/17/1602 7:54 PM,7/27/1610 8:12 PM,2.0,23.520019,113.38213700000001,44.394737,58.560363,33.620805,2.0,2.0,2.0,3.0,1,2.0,47,2,2.0,1.0,123.484251,4,982305
6e33c926,6/7/1602 12:31 AM,1/20/1611 12:42 AM,2.0,37.347763,26.856095,109.464188,142.936587,16.840445000000003,2.0,4.0,3.0,2.0,1,2.0,133,2,,1.0,37.825195,4,1335068
6e33c929,8/14/1602 9:18 PM,12/24/1609 11:16 AM,2.0,33.949757,42.918387,41.519735,27.125449,66.546242,2.0,2.0,4.0,4.0,1,1.0,117,3,2.0,2.0,53.131598,4,1340851
6e33c934,2/13/1604 4:48 PM,2/14/1609 8:34 AM,2.0,84.07752099999999,61.30283299999999,11.399238,188.350253,18.027698,1.0,3.0,4.0,2.0,1,2.0,99,2,2.0,1.0,72.177196,4,1290944
6e33c949,5/22/1600 1:47 AM,5/16/1609 11:12 PM,1.0,22.731602,38.142346999999994,2.652463,40.824133,6.637491000000001,2.0,3.0,3.0,3.0,2,2.0,122,1,3.0,1.0,48.350801000000004,4,1347843
6e33c94e,1/16/1602 10:49 PM,1/10/1609 2:45 PM,,6.834022999999999,,44.562973,14.675421,27.556657,1.0,4.0,2.0,4.0,1,2.0,74,2,5.0,1.0,,4,1404434
6e33c96d,1/11/1606 5:28 AM,9/3/1608 1:26 PM,2.0,,57.152335,13.149122,88.658209,34.462902,1.0,2.0,4.0,,1,2.0,103,2,3.0,1.0,67.68701,4,1297291
6e33c976,10/21/1605 10:38 AM,4/14/1611 2:16 PM,2.0,123.87852,76.542694,109.129548,148.04807399999999,51.469344,2.0,4.0,4.0,3.0,1,2.0,83,2,2.0,,87.149516,4,1044885
6e33c97b,4/2/1602 11:20 PM,11/21/1612 8:47 PM,2.0,36.342532,58.124936,38.608142,159.34081799999998,93.69431999999999,1.0,3.0,4.0,3.0,1,2.0,102,2,2.0,1.0,68.777904,4,1176439
6e33c98c,6/28/1605 9:13 AM,5/15/1610 1:25 PM,2.0,54.624285,72.908096,54.822141,180.73515,10.037636000000001,,2.0,2.0,3.0,1,2.0,87,3,3.0,1.0,83.40392299999999,4,1122709
6e33c98f,2/21/1605 6:38 AM,1/25/1610 2:18 AM,2.0,47.434596,76.766194,52.986592,13.309251999999999,14.782016,1.0,2.0,3.0,3.0,1,2.0,83,2,4.0,,86.881626,4,1132543
6e33c99f,11/25/1602 7:50 AM,5/2/1609 3:12 PM,2.0,42.274699,,41.454314000000004,161.987662,7.191524,2.0,2.0,3.0,4.0,1,2.0,74,2,4.0,1.0,,4,1271995
6e33c9a5,1/5/1600 10:48 PM,7/5/1612 7:30 PM,2.0,65.484776,5.963866,30.2872,134.36145,32.921071999999995,1.0,,3.0,4.0,1,2.0,154,2,3.0,1.0,16.091814000000003,4,1325340
6e33c9af,12/21/1603 5:11 PM,11/21/1607 3:22 AM,2.0,25.195320000000002,74.976022,31.483328999999998,,8.666188,2.0,4.0,4.0,2.0,1,2.0,85,2,4.0,,85.644189,4,1241760
6e33c9b6,12/11/1602 4:25 PM,9/25/1610 6:10 PM,2.0,25.763499,,14.25182,68.917366,33.613134,2.0,3.0,3.0,4.0,1,,74,2,4.0,1.0,,4,1322903
6e33c9bb,9/13/1601 4:53 AM,5/20/1612 8:41 AM,,48.681763000000004,20.576876000000002,1.046981,62.223452,76.266152,1.0,2.0,4.0,3.0,1,2.0,139,2,2.0,,31.005451,4,1329112
6e33c9c5,9/26/1605 10:10 AM,2/20/1608 1:20 AM,2.0,2.663059,5.160764,40.938676,139.247567,20.954492000000002,2.0,2.0,3.0,4.0,1,2.0,155,2,2.0,1.0,15.507325,4,1552835
6e33c9cb,11/24/1602 1:35 AM,11/13/1607 8:32 PM,2.0,47.224575,37.701798,45.636293,128.94376100000002,11.376775,2.0,2.0,3.0,3.0,1,,122,2,5.0,1.0,48.056224,4,1398528
6e33c9de,7/15/1604 5:17 AM,5/15/1612 3:48 AM,2.0,,,,241.099248,78.940223,2.0,3.0,3.0,3.0,1,2.0,74,2,5.0,1.0,,4,1237522
6e33c9e4,10/11/1600 11:43 PM,8/23/1611 4:42 AM,1.0,,46.001992,103.700131,111.94664099999999,7.417998,2.0,3.0,3.0,2.0,2,2.0,114,1,2.0,1.0,56.082313,4,1201632
6e33ca0c,4/23/1604 10:24 PM,5/11/1608 6:50 PM,2.0,4.118087999999999,101.31282,8.985596000000001,210.496496,12.399961,2.0,2.0,3.0,4.0,1,2.0,59,2,2.0,1.0,111.887413,4,1140685
6e33ca0e,2/7/1601 7:37 PM,5/18/1608 6:20 AM,2.0,16.088619,,38.514811,28.491403000000002,68.723813,1.0,3.0,3.0,3.0,1,2.0,74,3,2.0,1.0,,4,1343836
6e33ca14,7/1/1603 4:35 PM,6/3/1610 2:33 PM,,64.14035600000001,50.277802,89.808001,21.670699,5.731116,2.0,3.0,2.0,3.0,1,2.0,110,2,3.0,1.0,60.299198,4,1205258
6e33ca19,4/25/1606 10:51 AM,12/23/1612 8:22 PM,1.0,92.92072399999999,27.154124,18.747242,0.60841,14.856062,,4.0,3.0,4.0,2,2.0,133,1,2.0,1.0,37.442679999999996,4,1450703
6e33ca2a,9/14/1600 8:41 AM,10/15/1612 5:25 AM,2.0,43.280278,48.583706,36.811956,58.207077000000005,10.07189,2.0,3.0,3.0,4.0,1,2.0,111,3,5.0,1.0,58.854938,4,1358617
6e33ca38,12/27/1601 7:16 AM,7/16/1610 11:16 AM,2.0,23.346674,61.411933999999995,14.117979,5.125243,38.912488,2.0,3.0,3.0,3.0,1,2.0,99,2,,1.0,71.992693,4,1298522
6e33ca3a,7/20/1604 4:43 AM,4/2/1607 7:15 AM,2.0,53.718224,37.824079,,4.000808,40.881244,2.0,4.0,2.0,4.0,1,,122,3,,,48.574689,4,1383952
6e33ca53,12/10/1604 8:15 PM,3/16/1611 11:53 AM,2.0,103.132409,,59.055854000000004,63.294716,17.887614000000003,2.0,4.0,3.0,2.0,1,2.0,74,3,2.0,1.0,,4,1338180
6e33ca58,3/10/1604 1:55 AM,4/28/1611 10:10 AM,2.0,40.555532,62.703079,,105.188647,31.236369,2.0,2.0,2.0,3.0,1,2.0,97,2,3.0,1.0,72.89421899999999,4,1127277
6e33ca64,4/23/1600 7:36 AM,12/11/1607 5:45 AM,2.0,,12.266783,137.902181,21.317281,11.941742,,3.0,3.0,,1,2.0,148,2,5.0,1.0,23.082281,4,1438129
